epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,7050.16,0.26927,0.31269,1.03791,0.69822,0.73889,0.74537,0.54208,1.31809,1.12117,1.60957,0.00157126,0.00157126,0.00157126
85,7134.27,0.2626,0.30781,1.0345,0.64857,0.69701,0.69513,0.50797,1.29333,1.16499,1.58444,0.00155806,0.00155806,0.00155806
86,7218.21,0.25694,0.29543,1.02556,0.64527,0.7084,0.69371,0.51009,1.19976,1.16194,1.55335,0.00154486,0.00154486,0.00154486
87,7301.91,0.26968,0.30168,1.035,0.66783,0.73722,0.72656,0.53745,1.19265,1.07016,1.54115,0.00153166,0.00153166,0.00153166
88,7385.75,0.26129,0.29836,1.03207,0.63732,0.73627,0.7095,0.52647,1.21535,1.09187,1.51913,0.00151846,0.00151846,0.00151846
89,7469.63,0.26128,0.2982,1.02719,0.69507,0.73394,0.7302,0.5499,1.1713,1.0921,1.47939,0.00150525,0.00150525,0.00150525
90,7553.28,0.25782,0.29295,1.02528,0.75103,0.7204,0.73287,0.55273,1.10175,1.05695,1.42457,0.00149205,0.00149205,0.00149205
91,7637.08,0.25542,0.28096,1.02997,0.74877,0.69018,0.7302,0.53866,1.246,1.07293,1.54625,0.00147885,0.00147885,0.00147885
92,7721.19,0.24537,0.2894,1.0231,0.73888,0.69692,0.77601,0.59373,1.11021,0.99703,1.45304,0.00146565,0.00146565,0.00146565
93,7805.47,0.24987,0.28652,1.02789,0.68185,0.74018,0.70793,0.55749,1.11599,1.10818,1.46739,0.00145245,0.00145245,0.00145245
94,7890.02,0.24785,0.28684,1.02792,0.69522,0.70883,0.72831,0.55747,1.19603,1.11377,1.52031,0.00143925,0.00143925,0.00143925
95,7974.49,0.24878,0.28383,1.02194,0.704,0.7093,0.74393,0.56058,1.20497,1.14953,1.52243,0.00142604,0.00142604,0.00142604
96,8058.86,0.25348,0.28451,1.02323,0.71057,0.66172,0.7274,0.55076,1.18826,1.16365,1.5123,0.00141284,0.00141284,0.00141284
97,8143.37,0.25713,0.28995,1.02877,0.69264,0.6995,0.70217,0.5362,1.13869,1.13406,1.47007,0.00139964,0.00139964,0.00139964
98,8227.76,0.24439,0.27592,1.02273,0.7487,0.66879,0.74675,0.56609,1.12365,1.04571,1.45826,0.00138644,0.00138644,0.00138644
99,8311.88,0.26048,0.28414,1.03092,0.7183,0.70761,0.73452,0.55879,1.12952,1.03907,1.47375,0.00137324,0.00137324,0.00137324
100,8396.12,0.24506,0.28216,1.01911,0.70005,0.68858,0.71216,0.53878,1.19731,1.08181,1.53504,0.00136004,0.00136004,0.00136004
101,8480.48,0.24931,0.28618,1.02655,0.73714,0.68915,0.72879,0.53591,1.15715,1.06834,1.4952,0.00134684,0.00134684,0.00134684
102,8564.61,0.25333,0.29106,1.03126,0.69357,0.68881,0.72082,0.55383,1.13987,1.05722,1.48122,0.00133363,0.00133363,0.00133363
103,8648.84,0.24613,0.29071,1.02265,0.74376,0.66296,0.75061,0.56074,1.17158,1.03255,1.47921,0.00132043,0.00132043,0.00132043
104,8732.89,0.24614,0.27396,1.02044,0.74002,0.69609,0.75414,0.57998,1.10062,1.01226,1.45007,0.00130723,0.00130723,0.00130723
105,8817.15,0.24509,0.26442,1.02322,0.684,0.73367,0.72285,0.55627,1.08032,1.03179,1.45077,0.00129403,0.00129403,0.00129403
106,8901.55,0.23761,0.27197,1.01304,0.63958,0.7824,0.75965,0.57395,1.13643,0.95944,1.47492,0.00128083,0.00128083,0.00128083
107,8985.79,0.25207,0.27208,1.02364,0.75489,0.69936,0.77259,0.58097,1.14532,0.9693,1.46677,0.00126763,0.00126763,0.00126763
108,9069.84,0.24342,0.27917,1.01911,0.75498,0.70871,0.77688,0.5814,1.11716,1.00268,1.45727,0.00125442,0.00125442,0.00125442
109,9153.89,0.24663,0.27453,1.01901,0.70437,0.71461,0.7589,0.58224,1.16276,1.06144,1.47306,0.00124122,0.00124122,0.00124122
110,9237.85,0.24001,0.27541,1.01542,0.75404,0.72809,0.75975,0.58583,1.16856,1.03633,1.50897,0.00122802,0.00122802,0.00122802
111,9322.15,0.23938,0.27378,1.01828,0.64979,0.82027,0.75506,0.58118,1.14255,1.06438,1.50729,0.00121482,0.00121482,0.00121482
112,9406.37,0.24415,0.28413,1.02135,0.62262,0.72798,0.71006,0.54334,1.12291,1.09337,1.48252,0.00120162,0.00120162,0.00120162
113,9490.58,0.24344,0.2852,1.0174,0.66842,0.65619,0.70496,0.55501,1.12921,1.19245,1.50743,0.00118842,0.00118842,0.00118842
114,9574.78,0.24717,0.27287,1.02616,0.78487,0.68961,0.76787,0.59264,1.08338,1.06113,1.43662,0.00117521,0.00117521,0.00117521
115,9658.82,0.22757,0.26474,1.01159,0.73278,0.67263,0.74012,0.56116,1.16416,1.03182,1.50091,0.00116201,0.00116201,0.00116201
116,9742.95,0.23705,0.2698,1.00901,0.60173,0.76657,0.73303,0.57577,1.136,1.08616,1.51357,0.00114881,0.00114881,0.00114881
117,9827.11,0.23263,0.26688,1.013,0.73493,0.69592,0.74771,0.57597,1.11288,1.06738,1.50832,0.00113561,0.00113561,0.00113561
118,9911.05,0.23077,0.26341,1.01527,0.67521,0.70598,0.74496,0.56692,1.04776,1.0347,1.43655,0.00112241,0.00112241,0.00112241
119,9994.93,0.24345,0.27256,1.01953,0.71539,0.70984,0.76008,0.57567,1.07733,1.03048,1.4684,0.00110921,0.00110921,0.00110921
120,10078.9,0.22545,0.25917,1.01149,0.72504,0.69459,0.7462,0.57711,1.10519,1.10952,1.48411,0.001096,0.001096,0.001096
121,10162.6,0.23273,0.25915,1.01298,0.71402,0.7079,0.76608,0.57529,1.13475,1.09344,1.51837,0.0010828,0.0010828,0.0010828
122,10248.4,0.24191,0.27938,1.02202,0.6832,0.75136,0.74316,0.57128,1.09431,1.04357,1.46074,0.0010696,0.0010696,0.0010696
