epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,2139.94,0.31719,0.38026,1.05533,0.60318,0.65311,0.6769,0.48244,1.44161,1.48589,1.67115,0.004258,0.004258,0.004258
118,2157.83,0.31916,0.37878,1.05659,0.62493,0.71053,0.67763,0.51673,1.2963,1.3763,1.57468,0.0042085,0.0042085,0.0042085
119,2175.64,0.31286,0.37679,1.06129,0.51974,0.72932,0.63496,0.48074,1.27473,1.42773,1.5586,0.004159,0.004159,0.004159
120,2193.47,0.31722,0.38198,1.05678,0.55809,0.70417,0.65666,0.47212,1.31102,1.37063,1.5745,0.0041095,0.0041095,0.0041095
121,2211.35,0.30952,0.378,1.05438,0.58447,0.77541,0.71089,0.52041,1.2326,1.42667,1.52947,0.00406,0.00406,0.00406
122,2229.28,0.32209,0.39358,1.06337,0.61135,0.68839,0.6874,0.51045,1.28092,1.4165,1.58109,0.0040105,0.0040105,0.0040105
123,2247.16,0.31904,0.39576,1.06173,0.69511,0.64356,0.69097,0.47535,1.37664,1.40259,1.61004,0.003961,0.003961,0.003961
124,2265.2,0.31143,0.38527,1.05241,0.60074,0.71272,0.69836,0.52071,1.22355,1.36637,1.55772,0.0039115,0.0039115,0.0039115
125,2282.99,0.30632,0.3666,1.0514,0.61616,0.73852,0.73189,0.53043,1.30536,1.2592,1.57008,0.003862,0.003862,0.003862
126,2301.02,0.3029,0.37964,1.04547,0.68918,0.69471,0.74645,0.52108,1.3707,1.2075,1.58077,0.0038125,0.0038125,0.0038125
127,2318.95,0.30817,0.37362,1.05942,0.69881,0.59889,0.72612,0.50796,1.35434,1.28025,1.55675,0.003763,0.003763,0.003763
128,2336.73,0.30062,0.36208,1.04916,0.63274,0.73893,0.68339,0.50021,1.34022,1.31191,1.58614,0.0037135,0.0037135,0.0037135
129,2354.67,0.29904,0.3643,1.04201,0.6904,0.67158,0.7252,0.48954,1.41755,1.34859,1.6223,0.003664,0.003664,0.003664
130,2372.45,0.28675,0.35691,1.03463,0.62669,0.72886,0.6855,0.48468,1.30277,1.3991,1.5901,0.0036145,0.0036145,0.0036145
131,2390.37,0.303,0.36825,1.05252,0.6756,0.66741,0.66098,0.48401,1.33831,1.47664,1.60952,0.003565,0.003565,0.003565
132,2408.42,0.30169,0.37602,1.05378,0.7092,0.69726,0.74245,0.53185,1.32279,1.29359,1.57581,0.0035155,0.0035155,0.0035155
133,2426.49,0.30108,0.37184,1.04759,0.70514,0.75588,0.73719,0.52169,1.35188,1.2922,1.59929,0.003466,0.003466,0.003466
134,2444.5,0.30279,0.3649,1.04942,0.67546,0.68804,0.72878,0.53244,1.29472,1.3295,1.5977,0.0034165,0.0034165,0.0034165
135,2462.49,0.30066,0.37429,1.05837,0.64638,0.70925,0.68611,0.51807,1.24619,1.52863,1.58212,0.003367,0.003367,0.003367
136,2480.63,0.30683,0.37793,1.05838,0.59654,0.75565,0.70834,0.53787,1.2797,1.32812,1.57555,0.0033175,0.0033175,0.0033175
137,2498.51,0.30179,0.36848,1.05403,0.61806,0.79066,0.68387,0.52507,1.27423,1.36257,1.58658,0.003268,0.003268,0.003268
138,2516.49,0.29344,0.35743,1.04665,0.63174,0.65398,0.64703,0.47215,1.36243,1.35776,1.62678,0.0032185,0.0032185,0.0032185
139,2534.41,0.29323,0.37373,1.04857,0.62811,0.7181,0.68836,0.51389,1.28224,1.40894,1.54652,0.003169,0.003169,0.003169
140,2552.46,0.29217,0.34557,1.0469,0.60081,0.67888,0.64038,0.46178,1.41946,1.64946,1.65633,0.0031195,0.0031195,0.0031195
141,2570.44,0.31117,0.36846,1.05741,0.59628,0.70305,0.68773,0.52496,1.21346,1.5172,1.52286,0.00307,0.00307,0.00307
142,2588.3,0.29174,0.35317,1.03639,0.59326,0.77356,0.67385,0.50942,1.29975,1.40415,1.55607,0.0030205,0.0030205,0.0030205
143,2606.16,0.29035,0.35682,1.04007,0.52683,0.76508,0.69977,0.52944,1.21632,1.45447,1.52873,0.002971,0.002971,0.002971
144,2624.09,0.30484,0.3697,1.05694,0.64981,0.72453,0.72759,0.53091,1.3015,1.26154,1.57238,0.0029215,0.0029215,0.0029215
145,2641.88,0.28133,0.35479,1.0346,0.58172,0.75165,0.70745,0.53796,1.23015,1.30387,1.52142,0.002872,0.002872,0.002872
146,2659.76,0.29037,0.35361,1.04232,0.63838,0.73766,0.70722,0.52208,1.26933,1.29924,1.54412,0.0028225,0.0028225,0.0028225
147,2677.72,0.28891,0.34754,1.04265,0.60604,0.72073,0.70799,0.52116,1.24456,1.28745,1.5311,0.002773,0.002773,0.002773
148,2695.58,0.2823,0.35515,1.03363,0.65948,0.70931,0.70658,0.50842,1.30788,1.24991,1.5972,0.0027235,0.0027235,0.0027235
149,2713.55,0.28239,0.35186,1.03762,0.65242,0.70849,0.70168,0.53353,1.22782,1.33579,1.52155,0.002674,0.002674,0.002674
150,2731.46,0.27497,0.34717,1.03788,0.60304,0.70349,0.70608,0.53587,1.24011,1.40472,1.51623,0.0026245,0.0026245,0.0026245
151,2749.34,0.2811,0.34721,1.03224,0.61588,0.69561,0.68853,0.53264,1.20488,1.38326,1.5276,0.002575,0.002575,0.002575
152,2767.28,0.28039,0.33478,1.02946,0.62105,0.75964,0.68659,0.52061,1.21295,1.33295,1.50411,0.0025255,0.0025255,0.0025255
153,2785.21,0.27521,0.34405,1.03901,0.62868,0.73893,0.69491,0.5154,1.26949,1.33252,1.56256,0.002476,0.002476,0.002476
154,2803.04,0.26172,0.31899,1.01955,0.59173,0.75384,0.66654,0.49281,1.2567,1.42163,1.53853,0.0024265,0.0024265,0.0024265
155,2820.9,0.2738,0.33258,1.02596,0.65133,0.7729,0.74003,0.5418,1.2469,1.19706,1.53134,0.002377,0.002377,0.002377
156,2838.88,0.2733,0.34395,1.0296,0.62949,0.7593,0.72337,0.53866,1.19559,1.25668,1.49186,0.0023275,0.0023275,0.0023275
157,2856.81,0.27185,0.33821,1.03315,0.66545,0.68192,0.70648,0.51844,1.2198,1.27284,1.52441,0.002278,0.002278,0.002278
158,2874.71,0.28257,0.35231,1.04143,0.65989,0.69862,0.687,0.50105,1.22085,1.27379,1.51429,0.0022285,0.0022285,0.0022285
159,2892.58,0.27154,0.33842,1.0315,0.60509,0.77855,0.69985,0.51959,1.19835,1.26276,1.51018,0.002179,0.002179,0.002179
160,2910.45,0.27012,0.34234,1.0301,0.66315,0.70658,0.71611,0.53434,1.24905,1.34644,1.52782,0.0021295,0.0021295,0.0021295
161,2928.28,0.27347,0.3462,1.036,0.6475,0.76508,0.73466,0.55522,1.17337,1.1941,1.49289,0.00208,0.00208,0.00208
162,2946.07,0.27383,0.34026,1.03759,0.647,0.78047,0.7581,0.55903,1.22457,1.21079,1.51409,0.0020305,0.0020305,0.0020305
163,2964.07,0.26431,0.32243,1.01622,0.62368,0.76925,0.73748,0.54221,1.23437,1.21546,1.547,0.001981,0.001981,0.001981
164,2981.93,0.2662,0.3283,1.02215,0.55373,0.80234,0.71154,0.54809,1.17596,1.28425,1.50036,0.0019315,0.0019315,0.0019315
165,2999.8,0.26426,0.32656,1.029,0.65863,0.76426,0.74248,0.5503,1.20919,1.29656,1.51982,0.001882,0.001882,0.001882
166,3017.77,0.26976,0.33567,1.031,0.6834,0.69314,0.71007,0.53747,1.22391,1.25534,1.52595,0.0018325,0.0018325,0.0018325
167,3035.47,0.25168,0.31423,1.02554,0.64384,0.71998,0.69562,0.51193,1.29132,1.28588,1.57,0.001783,0.001783,0.001783
168,3053.3,0.25666,0.32182,1.02299,0.70559,0.72663,0.73067,0.52908,1.2841,1.26062,1.54256,0.0017335,0.0017335,0.0017335
169,3071.05,0.25558,0.32123,1.02015,0.56614,0.73444,0.68121,0.51769,1.25425,1.35751,1.56014,0.001684,0.001684,0.001684
170,3088.8,0.26008,0.32633,1.01792,0.64736,0.72677,0.72416,0.54226,1.20044,1.25755,1.50321,0.0016345,0.0016345,0.0016345
171,3106.63,0.25116,0.31465,1.01926,0.64883,0.66521,0.72008,0.56097,1.13554,1.30994,1.47065,0.001585,0.001585,0.001585
172,3124.53,0.27384,0.34461,1.0332,0.69129,0.71138,0.73036,0.56322,1.11668,1.21905,1.45821,0.0015355,0.0015355,0.0015355
173,3142.42,0.26101,0.32596,1.01916,0.66929,0.69518,0.72933,0.56316,1.14482,1.21828,1.45148,0.001486,0.001486,0.001486
174,3160.27,0.25737,0.31185,1.01724,0.65526,0.71703,0.71538,0.54267,1.1309,1.25177,1.44647,0.0014365,0.0014365,0.0014365
175,3178.18,0.25513,0.30983,1.02159,0.61102,0.75947,0.69793,0.52519,1.19457,1.25386,1.48605,0.001387,0.001387,0.001387
176,3195.9,0.2445,0.31009,1.01208,0.65869,0.75627,0.72377,0.54625,1.16765,1.20278,1.45511,0.0013375,0.0013375,0.0013375
177,3213.62,0.25784,0.32193,1.02542,0.68368,0.73721,0.7474,0.56952,1.11305,1.11666,1.43635,0.001288,0.001288,0.001288
178,3231.41,0.25346,0.30998,1.02883,0.72399,0.73349,0.74134,0.56959,1.13176,1.11311,1.43046,0.0012385,0.0012385,0.0012385
179,3249.23,0.25231,0.31212,1.00916,0.64456,0.77435,0.72448,0.5631,1.13085,1.18331,1.43076,0.001189,0.001189,0.001189
180,3267,0.24208,0.30062,1.01262,0.66307,0.72084,0.74315,0.5766,1.15483,1.15306,1.44223,0.0011395,0.0011395,0.0011395
181,3284.91,0.24608,0.30471,1.01004,0.70705,0.67736,0.73475,0.56716,1.1522,1.18404,1.45883,0.00109,0.00109,0.00109
182,3302.77,0.24306,0.2954,1.0072,0.6153,0.79961,0.70362,0.54811,1.15752,1.23799,1.45367,0.0010405,0.0010405,0.0010405
183,3320.55,0.25493,0.31544,1.02626,0.59068,0.81471,0.68849,0.53565,1.17644,1.29046,1.46817,0.000991,0.000991,0.000991
