epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,4638.41,0.62388,0.69524,2.08423,0.70323,0.70721,0.73984,0.49885,3.0591,2.47373,3.6895,0.000139098,0.000139098,0.000139098
75,4696.57,0.6318,0.73859,2.09034,0.64808,0.65476,0.64971,0.47627,3.02673,2.74618,3.65274,0.00013802,0.00013802,0.00013802
76,4753.93,0.64414,0.72516,2.0973,0.70851,0.69032,0.7006,0.46489,3.0091,2.5996,3.63523,0.000136942,0.000136942,0.000136942
77,4810.99,0.62164,0.69335,2.08283,0.68483,0.676,0.71123,0.47248,3.12039,2.61627,3.71042,0.000135864,0.000135864,0.000135864
78,4868.41,0.65019,0.70462,2.09714,0.67469,0.68622,0.70276,0.48329,2.94789,2.61054,3.60358,0.000134786,0.000134786,0.000134786
79,4926.15,0.61932,0.70822,2.08851,0.5716,0.70748,0.65376,0.47494,2.89913,2.80489,3.48263,0.000133707,0.000133707,0.000133707
80,4983.39,0.62239,0.70318,2.06937,0.62544,0.5534,0.5965,0.41988,2.85976,2.97597,3.51116,0.000132629,0.000132629,0.000132629
81,5040.76,0.63213,0.73122,2.07467,0.72176,0.57771,0.66973,0.45773,2.88446,2.71876,3.54122,0.000131551,0.000131551,0.000131551
82,5098.15,0.63733,0.73267,2.09825,0.6071,0.67377,0.63865,0.45994,2.9848,2.71568,3.75702,0.000130473,0.000130473,0.000130473
83,5155.31,0.59327,0.69256,2.06774,0.56175,0.71045,0.64286,0.45389,2.87868,2.77977,3.55582,0.000129395,0.000129395,0.000129395
84,5212.56,0.64436,0.75027,2.10348,0.54192,0.70076,0.64562,0.45223,3.01791,2.81292,3.76214,0.000128317,0.000128317,0.000128317
85,5269.67,0.60356,0.71229,2.06653,0.57038,0.62503,0.6112,0.44615,3.00557,2.80196,3.74653,0.000127239,0.000127239,0.000127239
86,5327.07,0.60916,0.69527,2.08094,0.64393,0.66192,0.68543,0.47842,2.90211,2.78844,3.69785,0.000126161,0.000126161,0.000126161
87,5384.66,0.63398,0.72895,2.08747,0.64085,0.71808,0.70888,0.50341,2.92381,2.62895,3.66381,0.000125083,0.000125083,0.000125083
