epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,4958.78,0.55239,0.65055,2.10565,0.57308,0.67127,0.63538,0.42704,2.46547,2.65584,3.28338,4.01479e-05,4.01479e-05,4.01479e-05
94,5011.41,0.51185,0.62461,2.07976,0.77042,0.6184,0.72429,0.53548,2.50212,2.30103,3.21109,3.9783e-05,3.9783e-05,3.9783e-05
95,5064.2,0.54107,0.61841,2.08802,0.70598,0.65911,0.6966,0.50303,2.5736,2.50536,3.28065,3.94181e-05,3.94181e-05,3.94181e-05
96,5117.15,0.53237,0.60849,2.07582,0.66195,0.62341,0.68967,0.5223,2.26603,2.35383,3.11561,3.90532e-05,3.90532e-05,3.90532e-05
97,5170.02,0.5541,0.62276,2.09434,0.69638,0.63742,0.68779,0.51809,2.32053,2.36016,3.16616,3.86883e-05,3.86883e-05,3.86883e-05
98,5222.61,0.52631,0.58568,2.08307,0.74725,0.56971,0.67568,0.51021,2.28468,2.35399,3.11954,3.83233e-05,3.83233e-05,3.83233e-05
99,5275.37,0.53577,0.59584,2.07394,0.78859,0.62263,0.71245,0.54679,2.3227,2.46548,3.10616,3.79584e-05,3.79584e-05,3.79584e-05
100,5328.6,0.5166,0.60533,2.07318,0.57655,0.50131,0.58667,0.40796,2.72501,2.73422,3.4298,3.75935e-05,3.75935e-05,3.75935e-05
101,5381.5,0.53549,0.61793,2.08521,0.76142,0.57621,0.71465,0.52394,2.62778,2.2313,3.33655,3.72286e-05,3.72286e-05,3.72286e-05
102,5434.39,0.54428,0.63674,2.09645,0.6559,0.57596,0.64554,0.49732,2.26435,2.41865,3.14308,3.68637e-05,3.68637e-05,3.68637e-05
103,5487.17,0.52778,0.60057,2.08237,0.71899,0.57052,0.68063,0.52105,2.40827,2.39801,3.16887,3.64988e-05,3.64988e-05,3.64988e-05
104,5540.39,0.52721,0.59894,2.07761,0.74882,0.54773,0.66087,0.50318,2.43363,2.49843,3.23158,3.61339e-05,3.61339e-05,3.61339e-05
105,5593.18,0.52966,0.58905,2.0756,0.6118,0.57042,0.62542,0.45978,2.4234,2.69607,3.20702,3.57689e-05,3.57689e-05,3.57689e-05
106,5645.92,0.52872,0.58946,2.07527,0.60086,0.60543,0.65618,0.48973,2.32434,2.37593,3.13937,3.5404e-05,3.5404e-05,3.5404e-05
107,5698.78,0.53337,0.5829,2.09174,0.58803,0.65277,0.69002,0.51788,2.37009,2.35417,3.16989,3.50391e-05,3.50391e-05,3.50391e-05
108,5751.58,0.52822,0.59385,2.06659,0.6526,0.62631,0.67258,0.50383,2.55679,2.33794,3.31298,3.46742e-05,3.46742e-05,3.46742e-05
109,5804.31,0.5285,0.59444,2.0659,0.73366,0.58513,0.67085,0.49876,2.5919,2.32837,3.23973,3.43093e-05,3.43093e-05,3.43093e-05
110,5857.3,0.52087,0.56633,2.0613,0.68868,0.65224,0.68729,0.5328,2.33125,2.29635,3.10435,3.39444e-05,3.39444e-05,3.39444e-05
111,5910.36,0.53158,0.57938,2.0871,0.70786,0.53353,0.65254,0.48191,2.43458,2.34598,3.19268,3.35795e-05,3.35795e-05,3.35795e-05
112,5963.32,0.53131,0.58919,2.07896,0.7347,0.5931,0.71905,0.56737,2.14699,2.388,2.95761,3.32145e-05,3.32145e-05,3.32145e-05
113,6016.38,0.52979,0.61554,2.08028,0.73831,0.67758,0.73617,0.56456,2.33393,2.10499,3.03947,3.28496e-05,3.28496e-05,3.28496e-05
114,6069.14,0.53847,0.61268,2.08558,0.7492,0.64451,0.70657,0.56228,2.08647,2.17117,2.89328,3.24847e-05,3.24847e-05,3.24847e-05
115,6121.98,0.52596,0.58004,2.07613,0.65408,0.64354,0.69114,0.55657,2.1069,2.24609,2.89394,3.21198e-05,3.21198e-05,3.21198e-05
116,6174.99,0.51668,0.59278,2.05385,0.75793,0.63407,0.70809,0.54774,2.30147,2.36132,3.00849,3.17549e-05,3.17549e-05,3.17549e-05
117,6227.95,0.53307,0.61889,2.09197,0.7339,0.65656,0.70258,0.54841,2.29548,2.20346,3.06155,3.139e-05,3.139e-05,3.139e-05
118,6281.03,0.51477,0.56596,2.07253,0.75408,0.66685,0.72145,0.58322,2.14073,2.22638,2.95219,3.10251e-05,3.10251e-05,3.10251e-05
119,6334.27,0.49369,0.54803,2.0552,0.8087,0.64073,0.7518,0.5843,2.2293,2.08732,3.04282,3.06601e-05,3.06601e-05,3.06601e-05
120,6387.19,0.50026,0.55187,2.0831,0.6697,0.76939,0.73222,0.55219,2.28941,2.10429,3.05544,3.02952e-05,3.02952e-05,3.02952e-05
121,6440.04,0.48997,0.53762,2.04071,0.76219,0.62072,0.70967,0.55739,2.12241,2.16201,2.94441,2.99303e-05,2.99303e-05,2.99303e-05
122,6493.16,0.52113,0.59923,2.08683,0.66514,0.7315,0.72903,0.55809,2.35079,2.18271,3.11031,2.95654e-05,2.95654e-05,2.95654e-05
123,6545.84,0.50493,0.56705,2.06369,0.7939,0.6306,0.74331,0.57999,2.16892,2.0275,2.945,2.92005e-05,2.92005e-05,2.92005e-05
124,6598.8,0.51218,0.5589,2.07483,0.70645,0.68486,0.73374,0.55503,2.28346,2.07159,3.03417,2.88356e-05,2.88356e-05,2.88356e-05
125,6651.92,0.50061,0.55257,2.05911,0.66694,0.68209,0.68818,0.53731,2.40141,2.24162,3.14469,2.84707e-05,2.84707e-05,2.84707e-05
126,6705.08,0.48274,0.53213,2.04252,0.73301,0.67731,0.71449,0.54191,2.4588,2.14115,3.22994,2.81058e-05,2.81058e-05,2.81058e-05
127,6758.01,0.49776,0.54283,2.06697,0.6649,0.63448,0.70109,0.5469,2.37135,2.07193,3.12155,2.77408e-05,2.77408e-05,2.77408e-05
128,6811.15,0.49213,0.55444,2.05688,0.77945,0.62709,0.70375,0.54927,2.36001,2.19711,3.15949,2.73759e-05,2.73759e-05,2.73759e-05
129,6864.19,0.49699,0.5552,2.06675,0.67936,0.61769,0.70448,0.54524,2.52802,2.32667,3.24162,2.7011e-05,2.7011e-05,2.7011e-05
130,6917.23,0.49687,0.557,2.05896,0.64281,0.58464,0.64324,0.50825,2.53024,2.35831,3.28818,2.66461e-05,2.66461e-05,2.66461e-05
131,6970.16,0.47983,0.57479,2.03867,0.66995,0.58336,0.6863,0.52072,2.45719,2.24622,3.28658,2.62812e-05,2.62812e-05,2.62812e-05
132,7023.12,0.51515,0.58628,2.07167,0.6003,0.64342,0.68022,0.53324,2.3236,2.3419,3.13166,2.59163e-05,2.59163e-05,2.59163e-05
133,7076.22,0.50091,0.54896,2.05905,0.69855,0.63905,0.70414,0.55069,2.34074,2.08213,3.04401,2.55514e-05,2.55514e-05,2.55514e-05
